"project","campaignid","sample","family","genus","species","legal.sublegal","count","year","sanctuary","status","site","observer","replicate","sampling.location","depth","gps","way.point","d","time","complexity","algal.cover","latitude","longitude","successful.count","successful.length","date","location"
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","139","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","139","none","1","jane1","19","12/30/1899","9:16:00","2","1","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","14","Palinuridae","Panulirus","cygnus","Legal","0","2014","Armstrong Bay","No-take","Little Armstrong","none","14","none","1","jane1","100","12/30/1899","12:47:00","2","3","-31.990553","115.505975","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","14","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Armstrong Bay","No-take","Little Armstrong","none","14","none","1","jane1","100","12/30/1899","12:47:00","2","3","-31.990553","115.505975","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","14","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Armstrong Bay","No-take","Little Armstrong","none","14","none","1","jane1","100","12/30/1899","12:47:00","2","3","-31.990553","115.505975","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","140","Palinuridae","Panulirus","cygnus","Legal","0","2014","Parker Point","No-take","Parker Point","none","140","none","1","jane1","20","12/30/1899","9:23:00","2","2","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","140","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Parker Point","No-take","Parker Point","none","140","none","1","jane1","20","12/30/1899","9:23:00","2","2","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","140","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","140","none","1","jane1","20","12/30/1899","9:23:00","2","2","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","141","Palinuridae","Panulirus","cygnus","Legal","3","2014","Parker Point","No-take","Parker Point","none","141","none","1","jane1","21","12/30/1899","9:30:00","1","2","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","141","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Parker Point","No-take","Parker Point","none","141","none","1","jane1","21","12/30/1899","9:30:00","1","2","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","141","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","141","none","1","jane1","21","12/30/1899","9:30:00","1","2","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","144","Palinuridae","Panulirus","cygnus","Legal","0","2014","Parker Point","No-take","Parker Point","none","144","none","1","jane1","24","12/30/1899","9:53:00","2","1","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","144","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Parker Point","No-take","Parker Point","none","144","none","1","jane1","24","12/30/1899","9:53:00","2","1","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","144","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","144","none","1","jane1","24","12/30/1899","9:53:00","2","1","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","147","Palinuridae","Panulirus","cygnus","Legal","3","2014","Parker Point","No-take","Parker Point","none","147","none","1","ncb6","17","12/30/1899","9:21:00","4","1","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","147","Palinuridae","Panulirus","cygnus","Sublegal","8","2014","Parker Point","No-take","Parker Point","none","147","none","1","ncb6","17","12/30/1899","9:21:00","4","1","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","147","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","147","none","1","ncb6","17","12/30/1899","9:21:00","4","1","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","150","Palinuridae","Panulirus","cygnus","Legal","2","2014","Parker Point","No-take","Parker Point","none","150","none","1","ncb3","20","12/30/1899","9:48:00","4","2","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","150","Palinuridae","Panulirus","cygnus","Sublegal","5","2014","Parker Point","No-take","Parker Point","none","150","none","1","ncb3","20","12/30/1899","9:48:00","4","2","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","150","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","150","none","1","ncb3","20","12/30/1899","9:48:00","4","2","-32.025693","115.529321","Yes","Yes","20140124",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","155","Palinuridae","Panulirus","cygnus","Legal","0","2014","Parker Point","No-take","Parker Point","none","155","none","1","black","10","12/30/1899","14:05:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","155","Palinuridae","Panulirus","cygnus","Sublegal","8","2014","Parker Point","No-take","Parker Point","none","155","none","1","black","10","12/30/1899","14:05:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","155","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","155","none","1","black","10","12/30/1899","14:05:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","156","Palinuridae","Panulirus","cygnus","Legal","0","2014","Parker Point","No-take","Parker Point","none","156","none","1","black","11","12/30/1899","14:11:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","156","Palinuridae","Panulirus","cygnus","Sublegal","3","2014","Parker Point","No-take","Parker Point","none","156","none","1","black","11","12/30/1899","14:11:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","156","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","156","none","1","black","11","12/30/1899","14:11:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","157","Palinuridae","Panulirus","cygnus","Legal","0","2014","Parker Point","No-take","Parker Point","none","157","none","1","black","12","12/30/1899","14:17:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","157","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Parker Point","No-take","Parker Point","none","157","none","1","black","12","12/30/1899","14:17:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","157","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","157","none","1","black","12","12/30/1899","14:17:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","158","Palinuridae","Panulirus","cygnus","Legal","2","2014","Parker Point","No-take","Parker Point","none","158","none","1","black","13","12/30/1899","14:27:00","4","2","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","158","Palinuridae","Panulirus","cygnus","Sublegal","6","2014","Parker Point","No-take","Parker Point","none","158","none","1","black","13","12/30/1899","14:27:00","4","2","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","158","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","158","none","1","black","13","12/30/1899","14:27:00","4","2","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","16","Palinuridae","Panulirus","cygnus","Legal","0","2014","Armstrong Bay","No-take","Little Armstrong","none","16","none","1","jane1","105","12/30/1899","12:53:00","3","3","-31.990553","115.505975","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","16","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Armstrong Bay","No-take","Little Armstrong","none","16","none","1","jane1","105","12/30/1899","12:53:00","3","3","-31.990553","115.505975","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","16","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Armstrong Bay","No-take","Little Armstrong","none","16","none","1","jane1","105","12/30/1899","12:53:00","3","3","-31.990553","115.505975","Yes","Yes","20140126",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","160","Palinuridae","Panulirus","cygnus","Legal","0","2014","Parker Point","No-take","Parker Point","none","160","none","1","black","15","12/30/1899","14:41:00","3","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","160","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Parker Point","No-take","Parker Point","none","160","none","1","black","15","12/30/1899","14:41:00","3","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","160","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","160","none","1","black","15","12/30/1899","14:41:00","3","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","161","Palinuridae","Panulirus","cygnus","Legal","1","2014","Parker Point","No-take","Parker Point","none","161","none","1","black","16","12/30/1899","14:45:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","161","Palinuridae","Panulirus","cygnus","Sublegal","0","2014","Parker Point","No-take","Parker Point","none","161","none","1","black","16","12/30/1899","14:45:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","161","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","161","none","1","black","16","12/30/1899","14:45:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","162","Palinuridae","Panulirus","cygnus","Legal","0","2014","Parker Point","No-take","Parker Point","none","162","none","1","black","10","12/30/1899","14:05:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","162","Palinuridae","Panulirus","cygnus","Sublegal","8","2014","Parker Point","No-take","Parker Point","none","162","none","1","black","10","12/30/1899","14:05:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","162","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","162","none","1","black","10","12/30/1899","14:05:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","163","Palinuridae","Panulirus","cygnus","Legal","0","2014","Parker Point","No-take","Parker Point","none","163","none","1","black","11","12/30/1899","14:11:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","163","Palinuridae","Panulirus","cygnus","Sublegal","3","2014","Parker Point","No-take","Parker Point","none","163","none","1","black","11","12/30/1899","14:11:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","163","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","163","none","1","black","11","12/30/1899","14:11:00","2","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","164","Palinuridae","Panulirus","cygnus","Legal","0","2014","Parker Point","No-take","Parker Point","none","164","none","1","black","12","12/30/1899","14:17:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","164","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Parker Point","No-take","Parker Point","none","164","none","1","black","12","12/30/1899","14:17:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","164","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","164","none","1","black","12","12/30/1899","14:17:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","165","Palinuridae","Panulirus","cygnus","Legal","2","2014","Parker Point","No-take","Parker Point","none","165","none","1","black","13","12/30/1899","14:27:00","4","2","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","165","Palinuridae","Panulirus","cygnus","Sublegal","6","2014","Parker Point","No-take","Parker Point","none","165","none","1","black","13","12/30/1899","14:27:00","4","2","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","165","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","165","none","1","black","13","12/30/1899","14:27:00","4","2","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","167","Palinuridae","Panulirus","cygnus","Legal","0","2014","Parker Point","No-take","Parker Point","none","167","none","1","black","15","12/30/1899","14:41:00","3","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","167","Palinuridae","Panulirus","cygnus","Sublegal","1","2014","Parker Point","No-take","Parker Point","none","167","none","1","black","15","12/30/1899","14:41:00","3","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","167","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","167","none","1","black","15","12/30/1899","14:41:00","3","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","168","Palinuridae","Panulirus","cygnus","Legal","1","2014","Parker Point","No-take","Parker Point","none","168","none","1","black","16","12/30/1899","14:45:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","168","Palinuridae","Panulirus","cygnus","Sublegal","0","2014","Parker Point","No-take","Parker Point","none","168","none","1","black","16","12/30/1899","14:45:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
"BIOL4408 Marine Ecology field trip","2014-01_Rottnest.sanctuaries_SVC","168","Palinuridae","Panulirus","cygnus","Unsized","0","2014","Parker Point","No-take","Parker Point","none","168","none","1","black","16","12/30/1899","14:45:00","1","1","-32.025693","115.529321","Yes","Yes","20140123",NA
